name,country,region,state,varietal,price,description,merchant,address
La Fleur de Lys Macon Villages,France,Maconnais,Burgundy,Macon Villages,13.99,"The Cave de l'Aurore produces good quality, consistent Mâcon-Villages. The vineyards are situated around the village of Lugny, and benefit from a predominantly southern exposure. The wine is vinified and aged in stainless steel tanks, and retains a lovely delicate flavor on the palate.Has an elegant richness to the ripe apple, honeyed pear and citrus notes. The finish is nicely persistant while ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Woodbridge By Robert Mondavi Chardonnay,United States,na,California,Chardonnay,16.99,"Robert Mondavi felt confident that the Napa Valley and California could ultimately create wines that would stand shoulder to shoulder with the great wines of the world. He founded the iconic Robert Mondavi Winery in 1966 near Oakville, California; the first major winery to be built in the Napa Valley since Prohibition. 

After the outstanding success of his Napa Valley winery, Robert ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
E. Guigal Cotes du Rhone,France,Cotes du Rhone,Rhone,"Grenache,Syrah",16.99,"The Guigal domain was founded in 1946 by Etienne Guigal in the ancient village of Ampuis, home of the wines of the Côte-Rôtie. In these vineyards that are over 2400 years old, you can still see the small terraced walls characteristic of the Roman period. Etienne Guigal arrived in this region in 1923 at the age of 14. He made wine for over 67 vintages and, at the beginning of his career, ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Block 538 Russian River Pinot Noir 2017,United States,Sonoma County,California,Russian River Valley,27.99,"""Ripe and complex with a broad mix of
well-integrated flavors. Raspberry,
blackberry, black licorice, dark plum
and spice are framed by dusty berry
notes and firm tannins. The finish
lingers ending with nice depth and
concentration.""  The Wine Buyer, 93 ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Chateau Ste. Michelle Sauvignon Blanc,United States,Columbia Valley,Washington,Sauvignon Blanc,12.99,"Founded in 1934, Chateau Ste. Michelle is the oldest winery in Washington with some of the most mature vineyards in the Columbia Valley. The winery combines Old World winemaking with New World innovation and is best known for its award-winning Riesling, Chardonnay, Merlot and Cabernet Sauvignon. 

Chateau Ste. Michelle receives some of the highest accolades in the industry, including ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Tapiz Alta Collection Cabernet Sauvignon 2018,Argentina,Mendoza,Cuyo,Uco Valley,19.99,"Incredible scores for a wine priced $12.99, the Tapiz Alta Cabernet is made by Jean-Claude Berrouet, who's made two of the most famous wines in the world: Chateau Petrus in France and Dominus in Napa Valley. So good for the price, James Suckling listed the 2014 vintage (96 Points) as his #1 wine ""50 Best Values Under $50."" The 2018 continues the amazing streak of 95+ point wines with ""harmonious ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
High Valley Cabernet Sauvignon 2016,United States,Lake County,California,Cabernet Sauvignon,19.99,"The high valley AVA rises between 1,600 and 3,000 ft. elevation in the Coastal Ranges of northeastern Lake County. Thanks to the high elevation and the cool breezes from the oldest lake in North America, it is one of the coolest appellations in Lake County. We run nearly 1,000 sheep on these vineyards, composting the weeds into nutrients for the red, rocky volcanic soils. These are intensely ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Bread & Butter Cabernet,United States,na,California,Cabernet Sauvignon,14.99,na,Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Vino del Arte Pinot Grigio,Italy,na,California,Pinot Gris,8.99,"The geology, climate and soil type of a region are key factors for wine-making in that area. The Italian process of winemaking is profoundly based on the customary conviction that a region's top soil can have an effect on the essence, aroma, smoothness, color and several additional traits of the wine. The grapes for  Vino Dell’Arte are sourced from Northeast Italy where the terrain and its ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Catena Malbec,Argentina,Mendoza,Cuyo,Malbec,21.99,"For 100 years the Catena family has been making wine in the premier grape growing region of Mendoza, Argentina. Their wines are exported to major markets around the world and have received universal acclaim from some of the most prominent wine critics. 

The Catena family roots, like those of the Mondavi and Gallo families, lie deep in the fertile Italian wine growing province of Marche,",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Twin Islands Sauvignon Blanc,New Zealand,na,Marlborough,Sauvignon Blanc,13.99,"Twin Islands creates exceptional Marlborough wines, which are crafted with early and regular enjoyment in mind. Their clean, fresh and varietally distinctive palate ensures they fulfill this aim.""The 2016 Twin Island Sauvignon Blanc displays intense lemon zest, green apple and grapefruit on the nose. The light and refreshing body has very flavorful citrus notes with a refreshing backbone of ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Liberty Creek Cabernet Sauvignon,United States,na,California,Cabernet Sauvignon,8.99,"Here at Liberty Creek, our winemaking philosophy is simple. We believe everyone should have access to great-tasting wine. Each bottle honors this belief and our proud heritage rooted in the rich soils of California.Boldly rich with layers of dark red fruit and notes of cherry for a slightly sweet finish.Pairs perfectly with juicy cuts of steak, smoky pork chops and marinated leg of lamb....",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
667 Monterey Pinot Noir,United States,Monterey County,California,Pinot Noir,14.99,"Over centuries, vintners have carefully singled out the most admired vines, naming each vine with a unique number to identify its exceptional attributes. Here in California, we've planted a selection of these vines exactly where they will flourish best: in select locations on the red soils and cobblestones of our family-owned vineyard in Lodi and on the gentle slopes of our cool-climate estate in ",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Blason du Rhone Cotes du Rhone,France,Southern Rhone,Rhone,Cotes du Rhone Villages,13.99,"At Blason du Rhone, stony and chalky-clayey soils produce full bodied complex wines, deep colors and a powerful complex bouquet. Sustainable growth is the rule with minimal chemical treatments applied, plowing, short pruning and de-budding when needed. Yields rarely reach 40 hectoliters per hectare. 100% destemming, traditional fermentation and a long maceration of 10 days in whole berries before ",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Bodegas Ego Goru 18M Jumilla 2016,Spain,na,Jumilla,Cotes du Rhone Villages,29.99,"Rated 92 Points from The Wine Spectator at the release price of $85 a bottle, this full-bodied red from Bodegas Ego has been our #1 selling wine over the past two months! If you're an adventurous wine drinker on a budget, these reds from Spain are a great place to discover new favorites. The region's native Monastrell is one of the most prized varieties of Mediterranean Europe, and on account of ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Cupcake Vineyards Sauvignon Blanc,New Zealand,na,Marlborough,Sauvignon Blanc,12.99,"Cupcake Vineyards wines were introduced nationally in 2008 from California’s Central Coast and represented a finely crafted, fruit-forward, indulgent and eminently approachable style of wine. The inaugural release included Chardonnay, Merlot and Cabernet Sauvignon. Since then, Adam has used his global wine making experience and relationships around the world to add seven international wines to ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Clos d'Argentine Reserve Malbec 2014,Argentina,Mendoza,Cuyo,Sauvignon Blanc,39.99,"91 Points from The Wine Enthusiast (listed at $42 a bottle) the Clos d'Argentine Reserve Malbe 2014 is one of our top selling red wines. Sourced from estate vineyards in Lujan de Cuyo and the Uco Valley, these two sub-regions within Mendoza offer a perfect growing climate of warm days and cool nights. This phenomenon allows the grapes to achieve excellent fruit and tannin concentration, which is ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Josh Pinot Noir,United States,na,California,Pinot Noir,19.99,"Joseph Carr was an award winning Sommelier and international wine industry executive who set out on his own in 2005 and founded Joseph Carr Winery in Carneros, California. It was, as Mr. Carr says, a chance to follow a dream. ""We're a family owned company dedicated to making world class, handcrafted wines. We work with small growers, coopers and winemakers producing elegant, sophisticated, yet ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Quiet Resolve Hanna's Choice Sauvignon Blanc 2019,South Africa,na,California,Sauvignon Blanc,14.99,"Each year viticulturists and winemakers join each other in quiet negotiation with Mother Nature. Often uncelebrated, but always resolute, this steadfast craftsmanship provides the joy of wine – each bottle, a personal journey of Quiet Resolve.""The 2019 Hannah’s Choice Sauvignon Blanc has a rich concentrated nose of intense pears, gooseberries, and candied lemons.  It is medium-bodied, with great ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Oberon Cabernet Sauvignon,United States,Napa County,California,Napa Valley,27.99,"As a third-generation winemaker and Napa Valley native, Rob Mondavi, Jr. has always understood that the region is uniquely suited for growing classic Bordeaux varieties. With the Oberon label - originally named for the eponymous king in Shakespeare's winsome comedy A Midsummer Night's Dream — he has created high-quality Napa Valley Cabernet Sauvignon, Merlot and Sauvignon Blanc to be enjoyed ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Block 718 Stags Leap Red Blend 2018,United States,Napa County,California,Napa Valley,34.99,"""Another terrific find from Stags Leap! This red blend is a mix of Cabernet, Merlot, Malbec and Petite Verdot. Dark, rich and complex with blackberry, raspberry and cherry fruit that are backed by delicious flavors of anise, black licorice, spice and mocha. This well-balanced Red offers another splash of fruit on a wonderful persistent finish."" The Wine Buyer, 92 ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Macrostie Sonoma Coast Chardonnay,United States,Carneros,California,Chardonnay,22.99,"Since the release of its first highly praised 1987 Carneros Chardonnay, MacRostie Winery and Vineyards has strived to create balanced and lush wines that reflect the elegant depth of their cool-climate origins. This commitment has grown from an early emphasis on selecting grapes from top growers in the acclaimed Sonoma Coast region to include the development of MacRostie’s own Wildcat Mountain ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
